"Data Source","World Development Indicators",

"Last Updated Date","2017-10-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"United States","USA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","0.243520676950303","-0.0839206350565608","-0.410152762410045","0.53060833055079","0.109760624989912","1.05866282832314","0.204517819946559","-0.723890446132244","-0.668216658865784","-0.00595332396454144","0.0743055470645466","0.149799623538909","-0.346996449317801","-1.21551222507564","-2.4502727626177","-2.86318417460098","-3.20629695511372","-3.29855938657353","-2.30852017151792","-1.75877340817185","-1.32035830556247","0.0461771970166065","-0.789152629356755","-1.23253780719024","-1.66433818071614","-1.48173422441891","-1.53980253082609","-1.63471283955479","-2.36586010952818","-3.05916056768176","-3.99388261040903","-3.72187488702505","-4.17300310434585","-4.52920637981977","-5.16310971437063","-5.69314647335678","-5.82226126539129","-4.96380106281171","-4.69331216825099","-2.66336744149402","-2.95343499880917","-2.96662066825167","-2.76397370391244","-2.19527080732087","-2.25414637054699","-2.56677959230562","-2.59145569790674",
"Uzbekistan","UZB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","4.43752134301675","-5.06354963164239","-11.2945862902344","-0.783648733808674","-9.50220381064872","-2.12669658583402","-0.740603591927421","2.54048112999787","-6.33914056635489","-11.5257799677135","-8.36405350115811","-13.8131099503891","-9.7999002135947","-17.9291901633626","-8.69448074362396","-15.3240923942129","-19.5333518707167","-12.7211775492664","-9.93830097175242","-23.1719772220678","-24.7012808424011","-17.3620968817518","-6.03404524973152","-8.69410193185996","-9.08604888534891","-16.4952414409664","-19.7618815087537","-18.5568843674717","-19.542390899432","-29.4163618686998","-33.1204998525024","-29.2369087983602","-30.5791525855265","-29.4143036611335","-27.8347995540806","-29.1562244946012","","","",
"Venezuela, RB","VEN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","-0.809416908511676","-0.0752121557761848","-0.634308013348444","4.50522668896721","19.8719172773676","6.93530868746722","0.701909074433723","-7.5219086588038","-12.3528557259785","0.628893235657787","7.05481864475887","5.30735281275814","-5.54598543471822","5.6365999246128","8.29174978918525","5.74256860646311","-3.81842566506163","-3.06546917420169","-9.94208178615055","5.13059930623363","17.6044018950372","3.35465248427651","-6.41401817534765","-3.42886476110095","4.49487522151053","2.68868407037189","13.0581611003059","4.34744447311553","-4.85266790910445","2.15561045149854","10.1185989320135","1.61345492586277","8.18032781959924","14.1065670038791","13.8003852605446","17.4881441669873","14.422475131385","5.84466290956638","9.9055750430549","0.13008371520602","1.42043040557068","5.1636396849605","0.678230616084593","1.24094928062335","0.745916966876873","","",
"British Virgin Islands","VGB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.19224345043775","-5.69221059199034","-3.94713601531111","4.10338179391177","3.28774429587542","1.93248491630281","-1.59165575820291","-4.52044082211361","-1.93630202818697","-0.971989164919563","-0.246704373698266","-8.98165936412439","-10.9179529896098","-6.23310367346397","-3.68837700730549","0.174119000057916","6.0512128634238","4.52336666073797","5.02619019080434","0.468844339618141","",
"Vanuatu","VUT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","-7.46644007733236","-7.53010497828697","4.96703076612864","-8.37956202631154","-9.85680326810182","-7.89574376057961","-6.61950463868657","-8.47594871557768","-3.90276216320934","-5.43275874617218","-4.92781012543408","-6.2093884197821","-8.44458062766576","-7.80148846207306","-10.9877779111994","-7.55857757724212","2.19500503253734","-4.87902133105858","1.83612857377241","0.705178324233457","-6.4953722751385","-7.04480862740489","-6.14777943367831","-8.62045271829884","-6.85797395642877","-6.53737604415858","-23.2876564934631","1.68508685320759","-6.01848236073137","-7.69510729016857","-8.77756408345318","-0.642697218366879","2.38707996042231","-11.0517154699795","",
"World","WLD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","-4.98104471317443","4.29337734411394","0.599904987979776","2.01784227978729","11.0547340803951","10.0240971484576","7.68976427310622","12.1083645850887","6.85366683064083","-20.3493289883909","-39.6781988739144","-28.3061414919853","2.60663883713025","4.1497070693313","4.91289804588629","3.19720511092474","7.45517887389276","-7.25985409098486","","","","","-6.2230626286553","-10.2744178306566","-15.0794614225609","-8.30469752224263","-8.42146823985441","-1.99739378494351","-6.7897287553215","-11.3005156348459","0.0962043526677666","-5.55181747999804","-5.92561239386997","-5.41801843122676","",
"Kosovo","XKX","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.10294118253251","-8.23567703225931","-6.95384575741359","-10.0260502736444","-16.1923486331632","-9.67464720681319","-11.6225441394852","-12.710766355302","-5.86787487952128","-3.41030085826987","-6.78924659230327","-8.49230336727858","",
"Yemen, Rep.","YEM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72540589272635","1.07809971533685","-6.96478554826133","-4.64975999153366","-10.0572629905763","-3.41069923528219","-1.61143995618416","-0.945210878826872","-3.78691356368033","-3.44275286229677","-8.01937501152471","",
"South Africa","ZAF","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","0.646843208533097","3.38900408912534","5.05775975816137","2.06511253089454","-1.55198723407692","-4.55789565890205","-1.18982502029663","-2.72335385535109","-0.131593894214591","-2.86172804050153","-7.00074530222856","-7.3183832035453","-0.899267243486073","-0.882076223917319","-3.9061314250785","-6.28921629340158","-5.22500398552847","0.588441879032287","2.35228265425451","5.14342753486181","3.80963588408739","-5.55438301542534","-4.26353024450777","-0.364045992824243","-2.22094397958482","3.26745616580576","3.36868147494742","4.75232145951702","2.14111945272491","1.16211203611134","1.34273217325725","1.12883747995432","1.47174813518608","2.08707732922045","0.02119499101792","-1.60378444681605","-1.13692377010723","-1.45973730601292","-1.59617909195726","-0.494208330928646","-0.139743357876368","0.281970220518284","0.874058942413965","-0.879608579933497","-2.80574273883026","-3.10949048751652","-4.44546531824073","-5.40093573436839","-5.72265589484928","-2.67179591668238","-1.46323400680373","-2.23785006239572","-5.12579360542517","-5.90208604081343","-5.32495866339235","-4.38269479434085","-3.21483073236954",
"Zambia","ZMB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","-9.97378593326521","2.34551195308976","-13.4821778300039","-18.6073334480978","-14.0333212805607","-8.17707835071271","-5.35145001013993","-17.3281579207851","-20.9152061219452","-10.8022630309776","-7.8952730104143","-5.46686190224207","-18.0931709899418","-9.0473703452238","","","","","","-4.22933014530596","-16.1235473212103","-11.3503110955081","-18.3978037691761","-18.0006111186887","-15.8142288212345","-13.5300496003962","-7.14882570592272","-2.78498414861087","4.64474506229629","-1.23802039926345","-3.33057905300122","5.95342818479562","7.52549266863628","4.65812078445884","5.37891941974062","-0.575786920335561","-1.42658899344205","-3.62880520785213","",
"Zimbabwe","ZWE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","0.0254965021429794","1.23954367178981","-1.0899039537845","-2.23443710848985","-6.80839715879454","-7.39398271613508","-5.11873368699457","-0.67438949233138","-1.13688233559678","0.269511702319716","0.859166743551591","1.60118301777599","0.204102934280379","-1.5901974975876","-5.28174753309381","-8.93124566851092","-1.761586102114","-6.15945156268866","","","","","","","","","","","","","","","-11.2457816449859","-14.3622820066351","-20.1449440042595","-13.0594620488057","-16.5908923132018","-14.237199793774","-9.4611017861365","",
